entrada_time,salida_time,año,precio_entrada,precio_salida,resultado,pnl_usd,pnl_pct,capital,duracion_h,rango_imp_pct,tp1_hit,imp_low,imp_high
2023-01-23 20:00:00,2023-01-23 20:00:00,2023,21452.58,21804.75,TP2,45.39,1.04,8742.86,0.0,10.3,True,20569.0,22685.0
2023-01-24 03:00:00,2023-01-24 08:00:00,2023,21689.47,21442.15,SL,-15.0,-0.34,8727.86,5.0,3.7,True,21316.0,22098.0
2023-01-24 17:00:00,2023-01-24 17:00:00,2023,21466.38,21292.3,SL,-35.39,-0.81,8692.47,0.0,3.4,False,21185.0,21916.0
2023-01-27 02:00:00,2023-01-27 03:00:00,2023,22047.51,21652.89,SL,-77.79,-1.79,8614.68,1.0,3.9,False,21508.0,22344.0
2023-01-27 21:00:00,2023-01-27 21:00:00,2023,21772.94,21618.13,SL,-30.63,-0.71,8584.05,0.0,5.1,False,21374.0,22470.0
2023-01-28 06:00:00,2023-01-28 09:00:00,2023,21636.34,21331.51,SL,-26.35,-0.61,8557.71,3.0,3.2,True,21247.0,21918.0
2023-01-30 22:00:00,2023-01-30 22:00:00,2023,20615.62,20467.64,SL,-30.71,-0.72,8527.0,0.0,4.9,False,20257.0,21241.0
2023-02-01 23:00:00,2023-02-02 03:00:00,2023,23411.34,22979.63,SL,-44.87,-1.05,8482.12,4.0,6.6,True,22593.0,24090.0
2023-02-03 09:00:00,2023-02-03 10:00:00,2023,22644.69,22312.28,SL,-62.26,-1.47,8419.87,1.0,3.3,False,22213.0,22944.0
2023-02-04 14:00:00,2023-02-04 14:00:00,2023,21800.99,21625.51,SL,-33.89,-0.8,8385.98,0.0,2.6,False,21584.0,22149.0
2023-02-12 19:00:00,2023-02-12 20:00:00,2023,23541.92,23327.33,SL,-38.22,-0.91,8347.76,1.0,15.4,False,22209.0,25628.0
2023-02-15 13:00:00,2023-02-15 13:00:00,2023,25209.78,24957.32,SL,-41.8,-1.0,8305.96,0.0,10.6,False,24182.0,26738.0
2023-02-19 07:00:00,2023-02-19 07:00:00,2023,26007.16,26385.55,TP2,35.64,0.86,8341.6,0.0,2.9,True,25583.0,26330.0
2023-02-25 04:00:00,2023-02-25 04:00:00,2023,26520.5,26253.87,SL,-41.93,-1.01,8299.67,0.0,4.8,False,25991.0,27233.0
2023-03-01 03:00:00,2023-03-01 03:00:00,2023,27902.22,27643.81,SL,-38.43,-0.93,8261.24,0.0,8.8,False,26961.0,29332.0
2023-03-01 13:00:00,2023-03-01 14:00:00,2023,28531.41,28876.7,TP2,25.4,0.61,8286.63,1.0,4.8,True,27804.0,29130.0
2023-03-03 17:00:00,2023-03-03 17:00:00,2023,32131.54,31693.53,SL,-56.48,-1.36,8230.15,0.0,4.8,False,31370.0,32887.0
2023-03-05 13:00:00,2023-03-05 13:00:00,2023,32631.8,32455.51,SL,-22.23,-0.54,8207.92,0.0,10.0,False,31508.0,34674.0
2023-03-05 20:00:00,2023-03-05 22:00:00,2023,33659.79,34295.7,TP2,52.94,1.29,8260.86,2.0,6.7,True,32781.0,34986.0
2023-03-08 07:00:00,2023-03-08 08:00:00,2023,33130.17,33801.97,TP2,58.97,1.43,8319.82,1.0,6.4,True,32353.0,34411.0
2023-03-08 20:00:00,2023-03-08 20:00:00,2023,34099.85,33808.03,SL,-35.6,-0.86,8284.22,0.0,5.3,False,33400.0,35182.0
2023-03-09 07:00:00,2023-03-09 07:00:00,2023,34534.24,34313.84,SL,-26.43,-0.64,8257.79,0.0,5.8,False,33847.0,35794.0
2023-03-14 14:00:00,2023-03-14 17:00:00,2023,33983.1,33744.09,SL,4.02,0.1,8261.81,3.0,6.2,True,33232.0,35285.0
2023-03-20 01:00:00,2023-03-20 02:00:00,2023,32079.85,31679.45,SL,-51.56,-1.25,8210.25,1.0,14.6,False,30252.0,34658.0
2023-03-24 06:00:00,2023-03-24 09:00:00,2023,33021.99,32540.41,SL,-27.24,-0.66,8183.01,3.0,3.4,True,32384.0,33480.0
2023-03-24 19:00:00,2023-03-24 20:00:00,2023,32344.71,31977.42,SL,-13.84,-0.34,8169.17,1.0,1.5,True,32050.0,32535.0
2023-03-27 22:00:00,2023-03-27 22:00:00,2023,30857.98,30677.89,SL,-23.84,-0.58,8145.33,0.0,7.6,False,30048.0,32344.0
2023-03-28 08:00:00,2023-03-28 08:00:00,2023,31309.9,31150.2,SL,-20.77,-0.51,8124.56,0.0,10.8,False,30160.0,33410.0
2023-03-28 15:00:00,2023-03-28 15:00:00,2023,32238.45,31843.72,SL,-49.74,-1.22,8074.82,0.0,8.4,False,31104.0,33713.0
2023-03-29 01:00:00,2023-03-29 03:00:00,2023,32642.21,32173.4,SL,-57.99,-1.44,8016.83,2.0,3.5,False,32009.0,33118.0
2023-03-29 12:00:00,2023-03-29 12:00:00,2023,32085.87,32594.1,TP2,39.54,0.99,8056.37,0.0,5.1,True,31340.0,32949.0
2023-03-29 20:00:00,2023-03-29 20:00:00,2023,31230.55,31053.46,SL,-22.84,-0.57,8033.53,0.0,7.7,False,30412.0,32746.0
2023-04-02 09:00:00,2023-04-02 09:00:00,2023,32031.36,31767.68,SL,-33.07,-0.82,8000.47,0.0,3.9,False,31551.0,32789.0
2023-04-03 16:00:00,2023-04-03 17:00:00,2023,32364.3,32906.51,TP2,43.09,1.08,8043.56,1.0,3.7,True,31814.0,32985.0
2023-04-05 17:00:00,2023-04-05 17:00:00,2023,30643.82,30333.98,SL,-40.66,-1.01,8002.89,0.0,5.4,False,29962.0,31576.0
2023-04-06 15:00:00,2023-04-06 17:00:00,2023,30067.99,29879.46,SL,6.98,0.17,8009.87,2.0,8.8,True,29144.0,31700.0
2023-04-08 00:00:00,2023-04-08 03:00:00,2023,29603.27,30170.9,TP2,52.78,1.32,8062.65,3.0,5.8,True,28934.0,30623.0
2023-04-09 10:00:00,2023-04-09 10:00:00,2023,28713.28,28428.79,SL,-39.94,-0.99,8022.71,0.0,6.3,False,27981.0,29753.0
2023-04-11 11:00:00,2023-04-11 11:00:00,2023,29719.18,29482.5,SL,-31.95,-0.8,7990.77,0.0,8.8,False,28758.0,31276.0
2023-04-14 11:00:00,2023-04-14 11:00:00,2023,27378.49,27132.66,SL,-35.87,-0.9,7954.89,0.0,5.5,False,26786.0,28267.0
2023-04-14 22:00:00,2023-04-14 23:00:00,2023,26896.4,26551.3,SL,-51.03,-1.28,7903.86,1.0,3.1,False,26457.0,27265.0
2023-04-18 13:00:00,2023-04-18 15:00:00,2023,23020.49,22768.36,SL,-11.76,-0.3,7892.1,2.0,3.3,True,22662.0,23421.0
2023-04-19 01:00:00,2023-04-19 01:00:00,2023,23000.7,23484.53,TP2,59.31,1.5,7951.4,0.0,3.6,True,22709.0,23534.0
2023-04-24 03:00:00,2023-04-24 04:00:00,2023,25906.82,25656.88,SL,-6.6,-0.17,7944.8,1.0,11.8,True,24750.0,27666.0
2023-04-28 06:00:00,2023-04-28 08:00:00,2023,26612.77,26311.21,SL,-45.01,-1.13,7899.79,2.0,5.6,False,25970.0,27419.0
2023-04-30 08:00:00,2023-04-30 13:00:00,2023,25739.47,26201.76,TP2,47.29,1.2,7947.08,5.0,4.3,True,25274.0,26359.0
2023-05-01 05:00:00,2023-05-01 05:00:00,2023,26241.76,26668.24,TP2,40.82,1.03,7987.9,0.0,4.8,True,25674.0,26907.0
2023-05-01 19:00:00,2023-05-01 19:00:00,2023,26440.73,26186.94,SL,-38.34,-0.96,7949.56,0.0,4.0,False,26001.0,27040.0
2023-05-02 21:00:00,2023-05-02 21:00:00,2023,26998.39,27368.82,TP2,30.83,0.78,7980.4,0.0,8.4,True,25993.0,28189.0
2023-05-06 18:00:00,2023-05-06 21:00:00,2023,27983.43,27629.32,SL,-18.72,-0.47,7961.68,3.0,8.4,True,26985.0,29256.0
2023-05-08 03:00:00,2023-05-08 07:00:00,2023,28713.43,28350.04,SL,-18.68,-0.47,7942.99,4.0,4.3,True,28114.0,29331.0
2023-05-13 23:00:00,2023-05-14 01:00:00,2023,28000.75,28503.54,TP2,47.53,1.2,7990.53,2.0,7.7,True,27145.0,29239.0
2023-05-16 00:00:00,2023-05-16 01:00:00,2023,27739.28,28336.25,TP2,61.97,1.55,8052.5,1.0,7.2,True,27036.0,28985.0
2023-05-17 02:00:00,2023-05-17 03:00:00,2023,28889.38,28564.21,SL,-45.32,-1.13,8007.18,1.0,5.8,False,28171.0,29803.0
2023-05-25 08:00:00,2023-05-25 11:00:00,2023,31420.3,32029.02,TP2,53.56,1.34,8060.74,3.0,12.2,True,30007.0,33656.0
2023-05-26 22:00:00,2023-05-27 01:00:00,2023,33603.67,34116.41,TP2,37.43,0.93,8098.16,3.0,5.1,True,32806.0,34485.0
2023-05-27 16:00:00,2023-05-27 16:00:00,2023,34107.13,33892.34,SL,-25.5,-0.63,8072.67,0.0,9.2,False,33007.0,36040.0
2023-05-28 07:00:00,2023-05-28 08:00:00,2023,34957.58,35394.14,TP2,26.37,0.65,8099.03,1.0,6.5,True,33855.0,36067.0
2023-05-29 17:00:00,2023-05-29 17:00:00,2023,37081.09,37619.35,TP2,34.62,0.85,8133.65,0.0,6.8,True,35943.0,38400.0
2023-05-31 17:00:00,2023-05-31 23:00:00,2023,40209.22,39935.66,SL,4.91,0.12,8138.55,6.0,4.9,True,39511.0,41466.0
2023-06-05 12:00:00,2023-06-05 13:00:00,2023,27385.94,27059.56,SL,-48.5,-1.19,8090.06,1.0,4.0,False,26872.0,27934.0
2023-06-07 20:00:00,2023-06-08 00:00:00,2023,27742.63,27558.59,SL,5.57,0.14,8095.63,4.0,10.8,True,26675.0,29569.0
2023-06-08 09:00:00,2023-06-08 09:00:00,2023,27778.69,27570.79,SL,-30.29,-0.75,8065.33,0.0,3.1,False,27473.0,28312.0
2023-06-09 05:00:00,2023-06-09 06:00:00,2023,27651.4,27407.32,SL,-3.36,-0.08,8061.97,1.0,3.1,True,27302.0,28156.0
2023-06-10 15:00:00,2023-06-10 15:00:00,2023,26339.55,26090.65,SL,-38.09,-0.94,8023.88,0.0,3.5,False,25957.0,26857.0
2023-06-12 20:00:00,2023-06-12 20:00:00,2023,25349.56,25042.47,SL,-48.6,-1.21,7975.28,0.0,7.1,False,24576.0,26326.0
2023-06-13 23:00:00,2023-06-14 01:00:00,2023,24874.14,24652.41,SL,-3.68,-0.09,7971.6,2.0,5.6,True,24330.0,25694.0
2023-06-19 07:00:00,2023-06-19 07:00:00,2023,20737.8,20589.02,SL,-28.6,-0.72,7943.01,0.0,2.7,False,20546.0,21093.0
2023-06-20 21:00:00,2023-06-21 00:00:00,2023,20730.56,20479.04,SL,-16.55,-0.42,7926.46,3.0,8.7,True,19983.0,21714.0
2023-06-21 12:00:00,2023-06-21 12:00:00,2023,20707.95,20500.84,SL,-39.64,-1.0,7886.82,0.0,3.0,False,20432.0,21044.0
2023-06-26 04:00:00,2023-06-26 07:00:00,2023,20649.62,21104.7,TP2,63.2,1.6,7950.02,3.0,9.3,True,19977.0,21845.0
2023-06-28 15:00:00,2023-06-28 16:00:00,2023,25101.39,25659.99,TP2,64.56,1.62,8014.58,1.0,9.8,True,24246.0,26630.0
2023-07-03 02:00:00,2023-07-03 06:00:00,2023,26868.01,27204.27,TP2,26.28,0.66,8040.86,4.0,17.9,True,24963.0,29433.0
2023-07-05 15:00:00,2023-07-05 15:00:00,2023,30738.92,30506.4,SL,-30.41,-0.76,8010.45,0.0,4.1,False,30278.0,31520.0
2023-07-08 12:00:00,2023-07-08 15:00:00,2023,29741.18,29380.44,SL,-16.67,-0.42,7993.78,3.0,5.6,True,28994.0,30626.0
2023-07-09 02:00:00,2023-07-10 03:00:00,2023,29739.27,29390.91,SL,-14.96,-0.37,7978.81,25.0,4.3,True,29151.0,30399.0
2023-07-13 14:00:00,2023-07-13 14:00:00,2023,29982.08,29556.45,SL,-56.63,-1.42,7922.18,0.0,2.3,False,29534.0,30217.0
2023-07-19 03:00:00,2023-07-19 06:00:00,2023,29965.81,29482.58,SL,-32.45,-0.82,7889.73,3.0,5.9,True,29065.0,30780.0
2023-07-20 00:00:00,2023-07-20 01:00:00,2023,29555.29,29353.76,SL,-26.9,-0.68,7862.83,1.0,4.9,False,29045.0,30474.0
2023-07-26 08:00:00,2023-07-26 08:00:00,2023,27648.7,27293.32,SL,-50.53,-1.29,7812.3,0.0,8.0,False,26696.0,28835.0
2023-07-27 07:00:00,2023-07-27 08:00:00,2023,26840.0,26616.73,SL,-32.49,-0.83,7779.81,1.0,3.9,False,26434.0,27474.0
2023-07-29 02:00:00,2023-07-29 05:00:00,2023,26230.73,26066.61,SL,6.84,0.18,7786.64,3.0,6.5,True,25640.0,27307.0
2023-07-29 15:00:00,2023-07-29 20:00:00,2023,26411.41,26913.4,TP2,50.66,1.3,7837.3,5.0,3.5,True,26039.0,26946.0
2023-07-31 04:00:00,2023-07-31 05:00:00,2023,27508.65,27964.45,TP2,41.5,1.06,7878.8,1.0,5.4,True,26862.0,28313.0
2023-07-31 12:00:00,2023-07-31 12:00:00,2023,27896.86,27454.98,SL,-62.4,-1.58,7816.4,0.0,5.9,False,27070.0,28658.0
2023-08-04 07:00:00,2023-08-04 08:00:00,2023,24601.38,24264.18,SL,-53.57,-1.37,7762.83,1.0,4.4,False,24058.0,25109.0
2023-08-06 04:00:00,2023-08-06 05:00:00,2023,24728.38,24393.53,SL,-52.56,-1.35,7710.27,1.0,2.0,False,24403.0,24893.0
2023-08-07 16:00:00,2023-08-07 16:00:00,2023,24583.89,25091.97,TP2,56.53,1.47,7766.8,0.0,11.6,True,23556.0,26288.0
2023-08-09 10:00:00,2023-08-09 10:00:00,2023,25248.36,25085.23,SL,-25.09,-0.65,7741.71,0.0,10.5,False,24316.0,26860.0
2023-08-10 11:00:00,2023-08-10 11:00:00,2023,25472.79,25274.1,SL,-30.19,-0.78,7711.52,0.0,4.5,False,25047.0,26175.0
2023-08-11 03:00:00,2023-08-11 06:00:00,2023,26157.02,26615.54,TP2,44.51,1.15,7756.03,3.0,5.8,True,25524.0,27015.0
2023-08-14 09:00:00,2023-08-14 10:00:00,2023,25862.19,25461.96,SL,-29.22,-0.75,7726.81,1.0,9.9,True,24733.0,27178.0
2023-08-18 03:00:00,2023-08-18 04:00:00,2023,27096.43,26756.43,SL,-48.48,-1.25,7678.33,1.0,3.4,False,26631.0,27524.0
2023-08-19 18:00:00,2023-08-19 19:00:00,2023,26102.72,25881.64,SL,-32.52,-0.85,7645.81,1.0,7.4,False,25371.0,27254.0
2023-08-20 18:00:00,2023-08-21 04:00:00,2023,27107.65,27568.0,TP2,42.05,1.1,7687.87,10.0,3.1,True,26714.0,27534.0
2023-08-24 19:00:00,2023-08-24 21:00:00,2023,27122.81,27670.88,TP2,54.61,1.42,7742.47,2.0,3.6,True,26762.0,27721.0
2023-08-25 07:00:00,2023-08-25 08:00:00,2023,28140.73,28572.4,TP2,36.26,0.94,7778.73,1.0,12.0,True,26788.0,29992.0
2023-08-25 15:00:00,2023-08-25 15:00:00,2023,28861.61,29154.01,TP2,16.29,0.42,7795.03,0.0,6.0,True,27942.0,29619.0
2023-08-26 00:00:00,2023-08-26 00:00:00,2023,29522.98,29093.84,SL,-56.65,-1.45,7738.37,0.0,7.6,False,28500.0,30669.0
2023-08-27 15:00:00,2023-08-27 18:00:00,2023,28456.5,28902.83,TP2,37.57,0.97,7775.94,3.0,3.5,True,27959.0,28946.0
2023-08-29 13:00:00,2023-08-29 13:00:00,2023,28117.95,27914.47,SL,-28.14,-0.72,7747.81,0.0,4.8,False,27628.0,28967.0
2023-09-01 05:00:00,2023-09-01 09:00:00,2023,27034.96,27387.35,TP2,27.41,0.71,7775.22,4.0,8.7,True,25991.0,28240.0
2023-09-01 22:00:00,2023-09-01 22:00:00,2023,28035.11,28480.2,TP2,38.49,0.99,7813.71,0.0,8.0,True,27093.0,29263.0
2023-09-03 01:00:00,2023-09-03 02:00:00,2023,28353.03,28937.35,TP2,57.06,1.46,7870.77,1.0,4.7,True,27872.0,29176.0
2023-09-04 15:00:00,2023-09-04 17:00:00,2023,29486.95,29994.03,TP2,44.13,1.12,7914.89,2.0,3.8,True,28983.0,30090.0
2023-09-05 07:00:00,2023-09-05 07:00:00,2023,29940.02,30564.61,TP2,58.79,1.49,7973.69,0.0,5.8,True,29319.0,31010.0
2023-09-08 12:00:00,2023-09-08 12:00:00,2023,32036.29,31642.69,SL,-48.98,-1.23,7924.7,0.0,2.7,False,31573.0,32424.0
2023-09-11 17:00:00,2023-09-12 01:00:00,2023,33865.81,34339.07,TP2,31.74,0.8,7956.44,8.0,1.5,True,33469.0,33984.0
2023-09-12 11:00:00,2023-09-12 12:00:00,2023,34358.71,33917.85,SL,-19.37,-0.49,7937.07,1.0,4.1,True,33664.0,35045.0
2023-09-13 04:00:00,2023-09-13 10:00:00,2023,34334.7,35014.19,TP2,54.73,1.38,7991.8,6.0,3.3,True,33906.0,35010.0
2023-09-13 19:00:00,2023-09-13 19:00:00,2023,34487.05,34126.02,SL,-41.83,-1.05,7949.97,0.0,3.0,False,34009.0,35036.0
2023-09-15 23:00:00,2023-09-16 00:00:00,2023,33856.0,34336.28,TP2,32.67,0.82,7982.64,1.0,2.6,True,33331.0,34199.0
2023-09-16 20:00:00,2023-09-16 22:00:00,2023,33905.08,33608.51,SL,-3.01,-0.08,7979.64,2.0,2.1,True,33604.0,34326.0
2023-09-17 11:00:00,2023-09-17 11:00:00,2023,34073.82,33722.05,SL,-41.19,-1.03,7938.45,0.0,4.7,False,33394.0,34964.0
2023-09-18 17:00:00,2023-09-18 19:00:00,2023,33748.28,34339.53,TP2,45.78,1.15,7984.23,2.0,6.7,True,32826.0,35026.0
2023-09-19 03:00:00,2023-09-19 03:00:00,2023,34558.13,34233.34,SL,-37.52,-0.94,7946.71,0.0,2.9,False,34127.0,35127.0
2023-09-19 11:00:00,2023-09-19 11:00:00,2023,34247.95,33851.18,SL,-46.03,-1.16,7900.68,0.0,3.0,False,33738.0,34748.0
2023-09-23 01:00:00,2023-09-23 02:00:00,2023,35529.08,35133.7,SL,-43.96,-1.11,7856.72,1.0,9.0,False,34240.0,37322.0
2023-09-24 11:00:00,2023-09-24 12:00:00,2023,36693.34,36313.82,SL,-40.63,-1.03,7816.08,1.0,5.7,False,35830.0,37864.0
2023-09-24 19:00:00,2023-09-24 20:00:00,2023,35450.6,36178.38,TP2,56.77,1.45,7872.85,1.0,7.3,True,34512.0,37018.0
2023-09-26 15:00:00,2023-09-26 17:00:00,2023,38747.86,38308.03,SL,-13.3,-0.34,7859.56,2.0,2.6,True,38243.0,39223.0
2023-10-01 20:00:00,2023-10-01 21:00:00,2023,37727.42,38393.43,TP2,45.85,1.17,7905.41,1.0,5.7,True,36841.0,38935.0
2023-10-02 11:00:00,2023-10-02 13:00:00,2023,38354.44,39050.71,TP2,48.08,1.22,7953.49,2.0,3.9,True,37725.0,39192.0
2023-10-02 22:00:00,2023-10-02 23:00:00,2023,35548.3,36307.54,TP2,61.04,1.54,8014.53,1.0,14.0,True,33783.0,38528.0
2023-10-03 17:00:00,2023-10-03 17:00:00,2023,35755.22,35214.6,SL,-60.59,-1.51,7953.94,0.0,5.5,False,34766.0,36684.0
2023-10-07 08:00:00,2023-10-07 10:00:00,2023,31543.03,31286.2,SL,-0.57,-0.01,7953.37,2.0,9.4,True,30440.0,33315.0
2023-10-08 17:00:00,2023-10-08 18:00:00,2023,30438.27,30970.17,TP2,45.69,1.15,7999.06,1.0,2.7,True,30056.0,30859.0
2023-10-11 10:00:00,2023-10-11 10:00:00,2023,29844.69,30260.65,TP2,31.89,0.8,8030.95,0.0,5.0,True,29112.0,30565.0
2023-10-14 04:00:00,2023-10-14 05:00:00,2023,28049.51,28599.89,TP2,54.71,1.36,8085.66,1.0,6.4,True,27365.0,29129.0
2023-10-14 12:00:00,2023-10-14 12:00:00,2023,27785.71,28379.36,TP2,62.09,1.54,8147.74,0.0,5.3,True,27270.0,28718.0
2023-10-16 02:00:00,2023-10-16 02:00:00,2023,26961.51,26586.6,SL,-56.65,-1.39,8091.1,0.0,2.1,False,26592.0,27139.0
2023-10-18 01:00:00,2023-10-18 05:00:00,2023,25276.6,24942.21,SL,-21.33,-0.53,8069.77,4.0,9.4,True,24268.0,26560.0
2023-10-20 05:00:00,2023-10-20 05:00:00,2023,25186.13,24894.54,SL,-46.71,-1.16,8023.06,0.0,6.6,False,24481.0,26090.0
2023-10-20 15:00:00,2023-10-20 17:00:00,2023,24865.21,25244.65,TP2,37.26,0.93,8060.31,2.0,4.8,True,24308.0,25465.0
2023-10-21 06:00:00,2023-10-21 06:00:00,2023,25015.4,24790.8,SL,-36.18,-0.9,8024.13,0.0,8.1,False,24244.0,26199.0
2023-10-23 23:00:00,2023-10-24 00:00:00,2023,25552.34,25751.26,TP2,7.45,0.19,8031.58,1.0,7.7,True,24526.0,26412.0
2023-10-24 18:00:00,2023-10-24 18:00:00,2023,26191.28,25905.8,SL,-43.77,-1.09,7987.81,0.0,6.3,False,25497.0,27113.0
2023-10-30 20:00:00,2023-10-30 20:00:00,2023,19930.5,19738.24,SL,-38.53,-0.96,7949.28,0.0,4.2,False,19580.0,20411.0
2023-11-03 14:00:00,2023-11-03 19:00:00,2023,39234.7,39829.19,TP2,36.49,0.92,7985.77,5.0,5.6,True,38229.0,40373.0
2023-11-06 19:00:00,2023-11-06 19:00:00,2023,40649.49,40027.96,SL,-61.05,-1.53,7924.72,0.0,9.5,False,38931.0,42647.0
2023-11-13 08:00:00,2023-11-13 08:00:00,2023,36501.47,36090.24,SL,-44.64,-1.13,7880.08,0.0,3.3,False,35923.0,37123.0
2023-11-14 04:00:00,2023-11-14 06:00:00,2023,35748.99,35356.02,SL,-43.31,-1.1,7836.77,2.0,7.9,False,34603.0,37320.0
2023-11-16 19:00:00,2023-11-16 22:00:00,2023,36171.34,36789.83,TP2,43.56,1.11,7880.32,3.0,4.2,True,35494.0,36998.0
2023-11-17 17:00:00,2023-11-17 17:00:00,2023,36336.41,36790.63,TP2,25.79,0.65,7906.11,0.0,9.7,True,34786.0,38145.0
2023-11-18 13:00:00,2023-11-18 18:00:00,2023,35725.62,36393.67,TP2,50.23,1.27,7956.34,5.0,10.6,True,34292.0,37926.0
2023-11-19 23:00:00,2023-11-20 01:00:00,2023,36506.53,37190.1,TP2,50.65,1.27,8006.99,2.0,7.6,True,35434.0,38123.0
2023-11-20 10:00:00,2023-11-20 11:00:00,2023,37211.78,36815.19,SL,-42.67,-1.07,7964.32,1.0,11.5,False,35552.0,39636.0
2023-11-23 15:00:00,2023-11-23 16:00:00,2023,38109.95,37818.56,SL,-30.45,-0.76,7933.88,1.0,6.4,False,37215.0,39593.0
2023-11-25 12:00:00,2023-11-25 13:00:00,2023,40407.63,39930.7,SL,-15.21,-0.38,7918.67,1.0,6.6,True,39264.0,41852.0
2023-11-26 12:00:00,2023-11-26 12:00:00,2023,40688.87,41283.33,TP2,34.21,0.86,7952.88,0.0,4.9,True,39736.0,41667.0
2023-11-28 09:00:00,2023-11-28 09:00:00,2023,40006.06,40627.34,TP2,38.0,0.96,7990.88,0.0,7.9,True,38663.0,41720.0
2023-11-29 19:00:00,2023-11-29 22:00:00,2023,41073.89,40620.52,SL,-12.24,-0.31,7978.65,3.0,11.8,True,39178.0,43811.0
2023-12-02 05:00:00,2023-12-02 10:00:00,2023,44001.18,43691.8,SL,-28.05,-0.7,7950.6,5.0,5.1,False,43206.0,45400.0
2023-12-04 13:00:00,2023-12-04 13:00:00,2023,44898.86,44410.76,SL,-43.22,-1.09,7907.38,0.0,12.5,False,42734.0,48061.0
2023-12-08 00:00:00,2023-12-08 00:00:00,2023,47629.09,47226.58,SL,-33.41,-0.85,7873.97,0.0,16.5,False,44780.0,52182.0
2023-12-10 07:00:00,2023-12-10 08:00:00,2023,51966.43,51609.27,SL,-27.06,-0.69,7846.91,1.0,8.5,False,50383.0,54683.0
2023-12-16 00:00:00,2023-12-16 00:00:00,2023,53544.0,52997.07,SL,-40.08,-1.02,7806.83,0.0,13.3,False,50836.0,57612.0
2023-12-19 02:00:00,2023-12-19 02:00:00,2023,50134.78,49391.25,SL,-57.89,-1.48,7748.94,0.0,11.6,False,47674.0,53213.0
2023-12-23 03:00:00,2023-12-23 04:00:00,2023,43246.61,44158.86,TP2,58.46,1.51,7807.4,1.0,7.4,True,42099.0,45225.0
2023-12-23 18:00:00,2023-12-23 20:00:00,2023,43261.32,44064.46,TP2,49.08,1.26,7856.48,2.0,4.2,True,42523.0,44296.0
2023-12-25 04:00:00,2023-12-25 04:00:00,2023,44085.49,43652.12,SL,-38.62,-0.98,7817.87,0.0,6.1,False,43002.0,45625.0
2023-12-25 16:00:00,2023-12-25 16:00:00,2023,44656.08,44992.99,TP2,6.32,0.16,7824.19,0.0,5.4,True,43216.0,45558.0
2023-12-27 04:00:00,2023-12-27 04:00:00,2023,44493.78,44224.67,SL,-23.66,-0.6,7800.53,0.0,8.7,False,43155.0,46889.0
2023-12-27 21:00:00,2023-12-27 21:00:00,2023,43527.33,43098.42,SL,-38.43,-0.99,7762.1,0.0,5.2,False,42605.0,44806.0
2023-12-31 05:00:00,2023-12-31 05:00:00,2023,45277.54,44778.98,SL,-42.74,-1.1,7719.36,0.0,8.9,False,43663.0,47529.0
2024-01-05 10:00:00,2024-01-05 10:00:00,2024,46633.56,47258.56,TP2,28.72,0.74,7748.08,0.0,10.6,True,44521.0,49262.0
2024-01-06 05:00:00,2024-01-06 05:00:00,2024,45260.38,45742.41,TP2,18.23,0.47,7766.31,0.0,15.0,True,42421.0,48768.0
2024-01-07 13:00:00,2024-01-07 13:00:00,2024,46547.09,46987.77,TP2,13.7,0.35,7780.02,0.0,7.4,True,44800.0,48115.0
2024-01-09 03:00:00,2024-01-09 04:00:00,2024,46536.33,46133.39,SL,-33.68,-0.87,7746.34,1.0,3.6,False,45882.0,47513.0
2024-01-15 09:00:00,2024-01-15 09:00:00,2024,50871.29,50167.38,SL,-53.59,-1.38,7692.74,0.0,7.4,False,49186.0,52814.0
2024-01-17 00:00:00,2024-01-17 01:00:00,2024,52214.02,53225.2,TP2,51.43,1.34,7744.17,1.0,8.6,True,50517.0,54874.0
2024-01-18 02:00:00,2024-01-18 03:00:00,2024,54178.9,53642.72,SL,-38.32,-0.99,7705.85,1.0,3.7,False,53325.0,55289.0
2024-01-18 10:00:00,2024-01-18 10:00:00,2024,52590.01,53460.17,TP2,40.71,1.06,7746.56,0.0,6.6,True,51124.0,54495.0
2024-01-19 00:00:00,2024-01-19 01:00:00,2024,53009.49,52414.88,SL,-12.56,-0.32,7734.0,1.0,5.6,True,51740.0,54613.0
2024-01-19 19:00:00,2024-01-19 20:00:00,2024,53848.19,54680.6,TP2,36.68,0.95,7770.68,1.0,9.5,True,51734.0,56640.0
2024-01-20 19:00:00,2024-01-20 21:00:00,2024,53343.32,54415.3,TP2,54.77,1.41,7825.44,2.0,8.3,True,51715.0,55990.0
2024-01-23 04:00:00,2024-01-23 05:00:00,2024,63327.2,64382.91,TP2,41.83,1.07,7867.27,1.0,8.4,True,61162.0,66290.0
2024-01-27 01:00:00,2024-01-27 01:00:00,2024,64997.88,65839.5,TP2,27.5,0.7,7894.77,0.0,8.3,True,62575.0,67741.0
2024-01-28 01:00:00,2024-01-28 01:00:00,2024,62423.84,63497.27,TP2,44.26,1.12,7939.03,0.0,5.2,True,61041.0,64212.0
2024-01-28 12:00:00,2024-01-28 13:00:00,2024,63414.49,64168.41,TP2,23.56,0.59,7962.59,1.0,3.3,True,62130.0,64172.0
2024-01-30 20:00:00,2024-01-30 21:00:00,2024,59772.97,58896.21,SL,-26.76,-0.67,7935.83,1.0,7.2,True,57773.0,61957.0
