entrada_time,salida_time,año,mes,regime,precio_entrada,precio_salida,resultado,pnl_usd,pnl_pct,capital,duracion_h,rango_imp,tp1_hit
2023-12-10 07:00:00,2023-12-10 08:00:00,2023,2023-12,BULL_FUERTE,51966.43,51609.27,SL,-29.08,-0.69,8433.0,1.0,8.54,False
2023-12-14 20:00:00,2023-12-14 22:00:00,2023,2023-12,BULL_FUERTE,56778.62,57626.01,TP2,37.76,0.9,8470.75,2.0,8.45,True
2023-12-15 08:00:00,2023-12-15 09:00:00,2023,2023-12,BULL_FUERTE,57766.62,56987.07,SL,-23.46,-0.55,8447.29,1.0,3.54,True
2023-12-31 06:00:00,2023-12-31 06:00:00,2023,2023-12,RECUPERACION,44854.45,45472.95,TP2,33.05,0.78,8480.34,0.0,8.65,True
2024-01-05 10:00:00,2024-01-05 10:00:00,2024,2024-01,BULL_FUERTE,46633.56,47258.56,TP2,31.55,0.74,8511.9,0.0,10.65,True
2024-01-06 05:00:00,2024-01-06 05:00:00,2024,2024-01,BULL_FUERTE,45260.38,45742.41,TP2,20.02,0.47,8531.92,0.0,14.96,True
2024-01-07 13:00:00,2024-01-07 13:00:00,2024,2024-01,BULL_FUERTE,46547.09,46987.77,TP2,15.06,0.35,8546.98,0.0,7.4,True
2024-01-09 03:00:00,2024-01-09 04:00:00,2024,2024-01,BULL_FUERTE,46536.33,46133.39,SL,-37.0,-0.87,8509.97,1.0,3.55,False
2024-01-15 09:00:00,2024-01-15 09:00:00,2024,2024-01,BULL_FUERTE,50871.29,50167.38,SL,-58.88,-1.38,8451.1,0.0,7.38,False
2024-01-17 00:00:00,2024-01-17 01:00:00,2024,2024-01,BULL_FUERTE,52214.02,53225.2,TP2,56.49,1.34,8507.59,1.0,8.63,True
2024-01-18 02:00:00,2024-01-18 03:00:00,2024,2024-01,BULL_FUERTE,54178.9,53642.72,SL,-42.1,-0.99,8465.5,1.0,3.68,False
2024-01-18 10:00:00,2024-01-18 10:00:00,2024,2024-01,BULL_FUERTE,52590.01,53460.17,TP2,44.72,1.06,8510.22,0.0,6.59,True
2024-01-19 00:00:00,2024-01-19 01:00:00,2024,2024-01,BULL_FUERTE,53009.49,52414.88,SL,-13.8,-0.32,8496.42,1.0,5.55,True
2024-01-19 19:00:00,2024-01-19 20:00:00,2024,2024-01,BULL_FUERTE,53848.19,54680.6,TP2,40.3,0.95,8536.72,1.0,9.48,True
2024-01-20 19:00:00,2024-01-20 21:00:00,2024,2024-01,BULL_FUERTE,53343.32,54415.3,TP2,60.16,1.41,8596.88,2.0,8.27,True
2024-01-23 04:00:00,2024-01-23 05:00:00,2024,2024-01,BULL_FUERTE,63327.2,64382.91,TP2,45.95,1.07,8642.83,1.0,8.38,True
2024-01-27 01:00:00,2024-01-27 01:00:00,2024,2024-01,BULL_FUERTE,64997.88,65839.5,TP2,30.21,0.7,8673.04,0.0,8.25,True
2024-01-28 01:00:00,2024-01-28 01:00:00,2024,2024-01,RECUPERACION,62423.84,63497.27,TP2,48.62,1.12,8721.66,0.0,5.2,True
2024-01-28 12:00:00,2024-01-28 13:00:00,2024,2024-01,RECUPERACION,63414.49,64168.41,TP2,25.89,0.59,8747.55,1.0,3.29,True
2024-02-04 05:00:00,2024-02-04 10:00:00,2024,2024-02,RECUPERACION,59107.89,58358.7,SL,-20.61,-0.47,8726.94,5.0,10.67,True
2024-02-08 11:00:00,2024-02-08 16:00:00,2024,2024-02,BULL_FUERTE,61240.53,60160.78,SL,-42.36,-0.97,8684.57,5.0,13.09,True
2024-02-13 08:00:00,2024-02-13 08:00:00,2024,2024-02,BULL_FUERTE,68100.09,69279.37,TP2,49.21,1.13,8733.78,0.0,5.36,True
2024-02-18 18:00:00,2024-02-18 18:00:00,2024,2024-02,BULL_FUERTE,78178.56,79240.71,TP2,33.29,0.76,8767.07,0.0,11.41,True
2024-02-23 14:00:00,2024-02-23 15:00:00,2024,2024-02,BULL_FUERTE,82167.94,81519.78,SL,0.49,0.01,8767.57,1.0,4.25,True
2024-02-23 23:00:00,2024-02-23 23:00:00,2024,2024-02,BULL_FUERTE,80863.13,80307.68,SL,-30.11,-0.69,8737.45,0.0,5.62,False
2024-02-24 22:00:00,2024-02-24 22:00:00,2024,2024-02,BULL_FUERTE,82667.34,81670.94,SL,-52.66,-1.21,8684.8,0.0,10.14,False
2024-02-26 07:00:00,2024-02-26 07:00:00,2024,2024-02,BULL_FUERTE,83177.4,82008.57,SL,-61.02,-1.41,8623.78,0.0,6.3,False
2024-02-28 05:00:00,2024-02-28 08:00:00,2024,2024-02,BULL_FUERTE,83427.63,85106.68,TP2,60.91,1.41,8684.68,3.0,8.57,True
2024-03-07 16:00:00,2024-03-07 17:00:00,2024,2024-03,RECUPERACION,72447.94,71730.97,SL,-42.97,-0.99,8641.71,1.0,8.57,False
2024-03-10 12:00:00,2024-03-10 12:00:00,2024,2024-03,BULL_FUERTE,78031.06,78658.75,TP2,9.14,0.21,8650.85,0.0,9.4,True
2024-03-17 11:00:00,2024-03-17 11:00:00,2024,2024-03,BULL_FUERTE,78784.72,80038.04,TP2,42.96,0.99,8693.81,0.0,10.49,True
2024-03-19 05:00:00,2024-03-19 05:00:00,2024,2024-03,BULL_FUERTE,82235.02,81357.96,SL,-46.36,-1.07,8647.45,0.0,12.95,False
2024-03-20 18:00:00,2024-03-20 18:00:00,2024,2024-03,BULL_FUERTE,80525.12,81079.58,TP2,4.16,0.1,8651.61,0.0,17.03,True
2024-03-23 01:00:00,2024-03-23 01:00:00,2024,2024-03,BULL_FUERTE,85169.58,86553.0,TP2,44.41,1.03,8696.01,0.0,5.99,True
2024-03-24 06:00:00,2024-03-24 06:00:00,2024,2024-03,BULL_FUERTE,88673.0,87690.28,SL,-48.19,-1.11,8647.83,0.0,5.82,False
2024-03-25 06:00:00,2024-03-25 07:00:00,2024,2024-03,BULL_FUERTE,86757.4,88078.49,TP2,40.02,0.93,8687.85,1.0,6.71,True
2024-03-28 19:00:00,2024-03-28 19:00:00,2024,2024-03,BULL_FUERTE,89198.21,90434.4,TP2,34.3,0.79,8722.14,0.0,21.82,True
2024-04-16 17:00:00,2024-04-16 18:00:00,2024,2024-04,RECUPERACION,58007.7,58651.82,TP2,22.49,0.52,8744.63,1.0,4.06,True
2024-04-18 23:00:00,2024-04-19 00:00:00,2024,2024-04,BULL_FUERTE,63073.18,62311.69,SL,-52.79,-1.21,8691.84,1.0,8.76,False
2024-04-25 08:00:00,2024-04-25 12:00:00,2024,2024-04,BULL_FUERTE,66591.86,67669.2,TP2,44.33,1.02,8736.17,4.0,3.04,True
2024-04-27 09:00:00,2024-04-27 09:00:00,2024,2024-04,RECUPERACION,65024.95,64404.55,SL,-41.68,-0.95,8694.5,0.0,6.82,False
2024-05-06 05:00:00,2024-05-06 06:00:00,2024,2024-05,RECUPERACION,62217.83,62985.78,TP2,27.77,0.64,8722.27,1.0,7.5,True
2024-05-10 09:00:00,2024-05-10 09:00:00,2024,2024-05,BULL_FUERTE,63815.63,64903.28,TP2,48.24,1.11,8770.51,0.0,4.87,True
2024-05-13 02:00:00,2024-05-13 02:00:00,2024,2024-05,BULL_FUERTE,64179.81,63567.81,SL,-41.82,-0.95,8728.69,0.0,2.89,False
2024-05-14 04:00:00,2024-05-14 05:00:00,2024,2024-05,BULL_FUERTE,64629.11,65669.46,TP2,44.17,1.01,8772.86,1.0,7.54,True
2024-05-17 12:00:00,2024-05-17 14:00:00,2024,2024-05,BULL_FUERTE,74754.69,74054.49,SL,-41.09,-0.94,8731.77,2.0,8.5,False
2024-05-18 08:00:00,2024-05-18 09:00:00,2024,2024-05,BULL_FUERTE,74791.43,73914.92,SL,-16.37,-0.37,8715.4,1.0,9.37,True
2024-05-19 02:00:00,2024-05-19 03:00:00,2024,2024-05,BULL_FUERTE,75011.01,76255.21,TP2,46.22,1.06,8761.62,1.0,4.19,True
2024-05-22 02:00:00,2024-05-22 05:00:00,2024,2024-05,BULL_FUERTE,76353.65,77832.75,TP2,58.6,1.34,8820.22,3.0,9.88,True
2024-05-23 00:00:00,2024-05-23 00:00:00,2024,2024-05,BULL_FUERTE,76703.44,76031.33,SL,-38.64,-0.88,8781.58,0.0,3.47,False
2024-06-07 03:00:00,2024-06-07 04:00:00,2024,2024-06,BULL_FUERTE,69033.73,68629.79,SL,-25.69,-0.59,8755.88,1.0,9.01,False
2024-06-08 14:00:00,2024-06-08 14:00:00,2024,2024-06,BULL_FUERTE,71023.69,72070.49,TP2,38.39,0.88,8794.28,0.0,4.16,True
2024-06-10 15:00:00,2024-06-10 15:00:00,2024,2024-06,BULL_FUERTE,72734.87,74207.76,TP2,62.65,1.42,8856.93,0.0,4.37,True
2024-06-12 10:00:00,2024-06-12 12:00:00,2024,2024-06,BULL_FUERTE,72888.39,71880.18,SL,-61.26,-1.38,8795.67,2.0,4.89,False
2024-06-13 14:00:00,2024-06-13 18:00:00,2024,2024-06,BULL_FUERTE,74055.94,74903.81,TP2,24.19,0.55,8819.86,4.0,6.82,True
2024-06-20 11:00:00,2024-06-20 12:00:00,2024,2024-06,RECUPERACION,71407.03,70780.9,SL,-38.67,-0.88,8781.19,1.0,5.42,False
2024-06-24 18:00:00,2024-06-24 19:00:00,2024,2024-06,BULL_FUERTE,78463.81,77666.8,SL,-44.6,-1.02,8736.59,1.0,8.45,False
2024-06-28 04:00:00,2024-06-28 11:00:00,2024,2024-06,BULL_FUERTE,79634.87,78892.1,SL,-5.84,-0.13,8730.75,7.0,9.05,True
2024-06-29 10:00:00,2024-06-29 10:00:00,2024,2024-06,BULL_FUERTE,77854.38,76983.31,SL,-48.84,-1.12,8681.91,0.0,6.16,False
2024-06-30 19:00:00,2024-06-30 19:00:00,2024,2024-06,BULL_FUERTE,77503.31,76875.69,SL,-35.15,-0.81,8646.75,0.0,4.12,False
2024-07-10 09:00:00,2024-07-10 11:00:00,2024,2024-07,RECUPERACION,68893.68,69900.15,TP2,37.36,0.86,8684.11,2.0,5.58,True
2024-07-12 18:00:00,2024-07-12 18:00:00,2024,2024-07,BULL_FUERTE,69065.29,70134.14,TP2,41.26,0.95,8725.37,0.0,7.51,True
2024-07-14 16:00:00,2024-07-14 16:00:00,2024,2024-07,BULL_FUERTE,71647.49,71164.57,SL,-29.41,-0.67,8695.97,0.0,5.78,False
2024-07-19 07:00:00,2024-07-19 08:00:00,2024,2024-07,BULL_FUERTE,73468.41,72283.51,SL,-70.12,-1.61,8625.84,1.0,10.22,False
2024-07-22 01:00:00,2024-07-22 02:00:00,2024,2024-07,BULL_FUERTE,72511.18,71598.69,SL,-54.27,-1.26,8571.57,1.0,9.64,False
2024-07-23 04:00:00,2024-07-23 05:00:00,2024,2024-07,BULL_FUERTE,73107.06,74534.38,TP2,57.97,1.35,8629.54,1.0,6.23,True
2024-07-23 19:00:00,2024-07-23 19:00:00,2024,2024-07,BULL_FUERTE,73717.45,72754.7,SL,-56.35,-1.31,8573.19,0.0,4.08,False
2024-07-25 20:00:00,2024-07-25 21:00:00,2024,2024-07,BULL_FUERTE,73030.21,74401.47,TP2,54.8,1.28,8627.99,1.0,5.45,True
2024-07-26 07:00:00,2024-07-26 11:00:00,2024,2024-07,BULL_FUERTE,72556.73,72120.45,SL,8.64,0.2,8636.63,4.0,15.54,True
2024-07-27 13:00:00,2024-07-27 13:00:00,2024,2024-07,BULL_FUERTE,73905.82,75038.81,TP2,40.41,0.94,8677.04,0.0,4.07,True
2024-07-28 04:00:00,2024-07-28 04:00:00,2024,2024-07,BULL_FUERTE,75375.43,74503.03,SL,-50.21,-1.16,8626.82,0.0,5.86,False
2024-07-28 19:00:00,2024-07-28 21:00:00,2024,2024-07,BULL_FUERTE,76969.35,78016.98,TP2,32.99,0.76,8659.81,2.0,7.7,True
2024-07-31 05:00:00,2024-07-31 05:00:00,2024,2024-07,BULL_FUERTE,77960.57,77208.17,SL,-41.79,-0.97,8618.03,0.0,5.19,False
2024-08-07 17:00:00,2024-08-07 19:00:00,2024,2024-08,RECUPERACION,60725.05,61398.15,TP2,22.13,0.51,8640.16,2.0,4.57,True
2024-09-02 14:00:00,2024-09-02 18:00:00,2024,2024-09,BULL_FUERTE,66082.33,67185.45,TP2,46.28,1.07,8686.44,4.0,4.73,True
2024-09-06 04:00:00,2024-09-06 05:00:00,2024,2024-09,BULL_FUERTE,68183.11,68877.86,TP2,18.45,0.42,8704.89,1.0,8.07,True
2024-09-06 17:00:00,2024-09-06 20:00:00,2024,2024-09,BULL_FUERTE,69860.63,68778.56,SL,-32.86,-0.75,8672.03,3.0,4.8,True
2024-09-10 23:00:00,2024-09-10 23:00:00,2024,2024-09,RECUPERACION,62976.42,63966.18,TP2,42.24,0.97,8714.27,0.0,4.9,True
2024-09-11 20:00:00,2024-09-12 00:00:00,2024,2024-09,BULL_FUERTE,63370.38,64592.17,TP2,57.88,1.33,8772.15,4.0,5.0,True
2024-09-12 20:00:00,2024-09-12 23:00:00,2024,2024-09,BULL_FUERTE,64601.03,65845.4,TP2,58.19,1.33,8830.34,3.0,7.04,True
2024-09-13 07:00:00,2024-09-13 07:00:00,2024,2024-09,BULL_FUERTE,66400.89,67249.18,TP2,30.1,0.68,8860.44,0.0,2.2,True
2024-09-15 00:00:00,2024-09-15 02:00:00,2024,2024-09,BULL_FUERTE,71319.61,72253.59,TP2,31.62,0.71,8892.06,2.0,4.98,True
2024-09-21 17:00:00,2024-09-21 20:00:00,2024,2024-09,BULL_FUERTE,71431.9,72649.79,TP2,49.2,1.11,8941.26,3.0,6.16,True
2024-09-22 18:00:00,2024-09-22 21:00:00,2024,2024-09,BULL_FUERTE,67679.75,68959.09,TP2,57.71,1.29,8998.97,3.0,4.96,True
2024-09-23 12:00:00,2024-09-23 12:00:00,2024,2024-09,BULL_FUERTE,69455.86,70868.61,TP2,64.51,1.43,9063.49,0.0,8.03,True
2024-09-25 01:00:00,2024-09-25 12:00:00,2024,2024-09,BULL_FUERTE,68328.26,69350.14,TP2,40.72,0.9,9104.21,11.0,8.65,True
2024-09-26 03:00:00,2024-09-26 08:00:00,2024,2024-09,BULL_FUERTE,70146.1,71570.94,TP2,65.14,1.43,9169.35,5.0,7.74,True
2024-09-29 09:00:00,2024-09-29 11:00:00,2024,2024-09,BULL_FUERTE,75461.21,74451.65,SL,-24.86,-0.54,9144.49,2.0,10.33,True
2024-09-29 22:00:00,2024-09-29 22:00:00,2024,2024-09,BULL_FUERTE,76874.0,77774.2,TP2,26.33,0.58,9170.82,0.0,6.4,True
2024-10-07 03:00:00,2024-10-07 08:00:00,2024,2024-10,RECUPERACION,74670.15,75961.84,TP2,51.88,1.13,9222.7,5.0,5.11,True
2024-10-12 04:00:00,2024-10-12 04:00:00,2024,2024-10,RECUPERACION,72490.46,73603.98,TP2,43.29,0.94,9266.0,0.0,2.77,True
2024-10-12 11:00:00,2024-10-12 11:00:00,2024,2024-10,BULL_FUERTE,73901.99,72971.99,SL,-58.3,-1.26,9207.69,0.0,7.53,False
2024-10-18 05:00:00,2024-10-18 06:00:00,2024,2024-10,RECUPERACION,71742.09,71052.24,SL,-7.5,-0.16,9200.2,1.0,6.41,True
2024-10-20 18:00:00,2024-10-20 19:00:00,2024,2024-10,BULL_FUERTE,75808.04,74824.27,SL,-23.08,-0.5,9177.12,1.0,7.02,True
2024-10-22 06:00:00,2024-10-22 08:00:00,2024,2024-10,BULL_FUERTE,76169.89,74801.84,SL,-82.41,-1.8,9094.7,2.0,10.11,False
2024-10-23 09:00:00,2024-10-23 13:00:00,2024,2024-10,BULL_FUERTE,76042.68,74980.81,SL,-27.34,-0.6,9067.36,4.0,6.72,True
2024-10-24 04:00:00,2024-10-24 04:00:00,2024,2024-10,BULL_FUERTE,74814.96,74297.01,SL,-31.39,-0.69,9035.98,0.0,5.13,False
2024-10-25 05:00:00,2024-10-25 06:00:00,2024,2024-10,BULL_FUERTE,74929.41,76372.48,TP2,59.92,1.33,9095.9,1.0,7.65,True
2024-10-31 20:00:00,2024-10-31 21:00:00,2024,2024-10,RECUPERACION,73926.72,75236.06,TP2,53.32,1.17,9149.22,1.0,4.76,True
2024-11-01 18:00:00,2024-11-01 18:00:00,2024,2024-11,BULL_FUERTE,101059.95,102048.99,TP2,17.6,0.38,9166.82,0.0,10.28,True
2024-11-02 22:00:00,2024-11-02 22:00:00,2024,2024-11,BULL_FUERTE,100544.69,99983.82,SL,-25.57,-0.56,9141.25,0.0,9.62,False
2024-11-08 07:00:00,2024-11-08 07:00:00,2024,2024-11,BULL_FUERTE,118556.24,117243.62,SL,-50.6,-1.11,9090.65,0.0,11.09,False
2024-11-09 04:00:00,2024-11-09 04:00:00,2024,2024-11,BULL_FUERTE,124530.54,121670.41,SL,-104.39,-2.3,8986.26,0.0,12.75,False
2024-11-18 21:00:00,2024-11-18 21:00:00,2024,2024-11,BULL_FUERTE,118719.96,117297.35,SL,-53.84,-1.2,8932.42,0.0,11.08,False
2024-11-19 07:00:00,2024-11-19 10:00:00,2024,2024-11,BULL_FUERTE,121247.42,119630.0,SL,-24.04,-0.54,8908.37,3.0,6.5,True
2024-11-21 13:00:00,2024-11-21 13:00:00,2024,2024-11,BULL_FUERTE,117764.24,116970.86,SL,-30.01,-0.67,8878.37,0.0,8.86,False
2024-12-14 16:00:00,2024-12-14 16:00:00,2024,2024-12,RECUPERACION,85901.95,85097.34,SL,-41.58,-0.94,8836.79,0.0,3.97,False
2024-12-31 22:00:00,2024-12-31 22:00:00,2024,2024-12,BULL_FUERTE,59227.82,60331.58,TP2,55.87,1.26,8892.65,0.0,8.78,True
2025-01-05 13:00:00,2025-01-05 13:00:00,2025,2025-01,BULL_FUERTE,100459.0,99229.01,SL,-54.44,-1.22,8838.21,0.0,4.92,False
2025-01-05 23:00:00,2025-01-06 02:00:00,2025,2025-01,BULL_FUERTE,100232.14,98922.23,SL,-22.58,-0.51,8815.63,3.0,17.49,True
2025-01-06 09:00:00,2025-01-06 09:00:00,2025,2025-01,BULL_FUERTE,104489.13,103238.21,SL,-52.77,-1.2,8762.86,0.0,5.46,False
2025-01-06 17:00:00,2025-01-06 17:00:00,2025,2025-01,RECUPERACION,97326.22,96018.83,SL,-58.86,-1.34,8704.01,0.0,7.18,False
2025-01-07 17:00:00,2025-01-07 17:00:00,2025,2025-01,RECUPERACION,97467.01,96802.15,SL,-29.69,-0.68,8674.32,0.0,6.65,False
2025-01-19 05:00:00,2025-01-19 06:00:00,2025,2025-01,BULL_FUERTE,95688.42,94641.51,SL,-12.86,-0.3,8661.46,1.0,6.53,True
2025-01-21 08:00:00,2025-01-21 08:00:00,2025,2025-01,RECUPERACION,89731.01,88778.06,SL,-45.99,-1.06,8615.47,0.0,6.55,False
2025-01-23 07:00:00,2025-01-23 07:00:00,2025,2025-01,RECUPERACION,88074.1,87497.26,SL,-28.21,-0.65,8587.26,0.0,6.99,False
2025-01-31 17:00:00,2025-01-31 19:00:00,2025,2025-01,RECUPERACION,80831.51,79639.97,SL,-29.18,-0.68,8558.08,2.0,6.08,True
2025-02-02 07:00:00,2025-02-02 07:00:00,2025,2025-02,BULL_FUERTE,88672.27,89715.55,TP2,24.88,0.58,8582.96,0.0,7.38,True
2025-02-03 23:00:00,2025-02-03 23:00:00,2025,2025-02,RECUPERACION,84315.15,83675.74,SL,-32.54,-0.76,8550.41,0.0,4.4,False
2025-02-09 02:00:00,2025-02-09 02:00:00,2025,2025-02,BULL_FUERTE,86714.83,87764.42,TP2,26.29,0.62,8576.71,0.0,7.33,True
2025-02-10 00:00:00,2025-02-10 01:00:00,2025,2025-02,BULL_FUERTE,88400.34,86918.35,SL,-37.89,-0.88,8538.82,1.0,5.33,True
2025-02-11 16:00:00,2025-02-11 16:00:00,2025,2025-02,BULL_FUERTE,90438.69,88592.07,SL,-87.17,-2.04,8451.64,0.0,5.47,False
2025-02-17 20:00:00,2025-02-17 21:00:00,2025,2025-02,BULL_FUERTE,84948.02,83780.36,SL,-24.48,-0.58,8427.17,1.0,12.27,True
2025-02-21 15:00:00,2025-02-21 16:00:00,2025,2025-02,RECUPERACION,79808.75,81261.9,TP2,51.48,1.22,8478.65,1.0,12.39,True
2025-02-22 00:00:00,2025-02-22 01:00:00,2025,2025-02,RECUPERACION,82692.88,81773.35,SL,-47.14,-1.11,8431.51,1.0,5.79,False
2025-02-22 17:00:00,2025-02-22 21:00:00,2025,2025-02,RECUPERACION,81517.47,80581.72,SL,-14.79,-0.35,8416.72,4.0,3.78,True
2025-02-28 20:00:00,2025-02-28 20:00:00,2025,2025-02,BULL_FUERTE,80574.32,81572.56,TP2,27.08,0.64,8443.8,0.0,6.49,True
2025-03-01 14:00:00,2025-03-01 20:00:00,2025,2025-03,RECUPERACION,79672.3,78683.09,SL,-18.79,-0.45,8425.01,6.0,9.81,True
2025-03-10 11:00:00,2025-03-10 11:00:00,2025,2025-03,RECUPERACION,75606.75,76902.17,TP2,46.97,1.12,8471.98,0.0,6.14,True
2025-03-16 20:00:00,2025-03-17 01:00:00,2025,2025-03,BULL_FUERTE,78250.44,77585.33,SL,-2.13,-0.05,8469.84,5.0,9.81,True
2025-03-17 08:00:00,2025-03-17 10:00:00,2025,2025-03,RECUPERACION,77753.67,76988.85,SL,-7.84,-0.19,8462.0,2.0,9.36,True
2025-03-21 01:00:00,2025-03-21 01:00:00,2025,2025-03,BULL_FUERTE,78269.33,79597.95,TP2,46.51,1.1,8508.51,0.0,10.98,True
2025-03-22 20:00:00,2025-03-22 22:00:00,2025,2025-03,BULL_FUERTE,82492.26,81765.34,SL,-37.49,-0.88,8471.03,2.0,14.77,False
2025-03-25 13:00:00,2025-03-25 13:00:00,2025,2025-03,BULL_FUERTE,83561.68,82473.58,SL,-55.15,-1.3,8415.87,0.0,2.16,False
2025-03-29 11:00:00,2025-03-29 11:00:00,2025,2025-03,RECUPERACION,80135.49,81287.66,TP2,35.39,0.84,8451.27,0.0,7.64,True
2025-03-29 23:00:00,2025-03-29 23:00:00,2025,2025-03,BULL_FUERTE,80739.99,81574.43,TP2,18.56,0.44,8469.82,0.0,8.24,True
2025-04-05 12:00:00,2025-04-05 12:00:00,2025,2025-04,BULL_FUERTE,107757.98,108853.52,TP2,17.89,0.42,8487.71,0.0,7.32,True
2025-04-06 02:00:00,2025-04-06 02:00:00,2025,2025-04,BULL_FUERTE,110509.21,112260.67,TP2,41.9,0.99,8529.62,0.0,8.22,True
2025-04-06 22:00:00,2025-04-06 22:00:00,2025,2025-04,BULL_FUERTE,113417.77,111930.5,SL,-55.93,-1.31,8473.69,0.0,11.84,False
2025-04-09 03:00:00,2025-04-09 03:00:00,2025,2025-04,RECUPERACION,107548.42,106949.86,SL,-23.58,-0.56,8450.11,0.0,8.42,False
2025-04-10 20:00:00,2025-04-10 20:00:00,2025,2025-04,BULL_FUERTE,113260.16,111703.37,SL,-58.07,-1.37,8392.04,0.0,6.52,False
2025-04-21 07:00:00,2025-04-21 10:00:00,2025,2025-04,BULL_FUERTE,101999.86,104043.5,TP2,58.89,1.4,8450.93,3.0,4.36,True
2025-04-22 00:00:00,2025-04-22 02:00:00,2025,2025-04,BULL_FUERTE,104186.69,105522.54,TP2,29.0,0.69,8479.93,2.0,5.59,True
2025-05-01 21:00:00,2025-05-01 21:00:00,2025,2025-05,BULL_FUERTE,103649.86,104330.41,TP2,2.73,0.06,8482.67,0.0,5.42,True
2025-05-03 10:00:00,2025-05-03 10:00:00,2025,2025-05,BULL_FUERTE,104689.31,104119.42,SL,-23.09,-0.54,8459.58,0.0,10.59,False
2025-05-08 05:00:00,2025-05-08 09:00:00,2025,2025-05,BULL_FUERTE,109933.41,112004.42,TP2,54.33,1.28,8513.91,4.0,3.34,True
2025-05-09 20:00:00,2025-05-09 20:00:00,2025,2025-05,BULL_FUERTE,113743.32,112880.68,SL,-32.29,-0.76,8481.63,0.0,7.18,False
2025-05-10 11:00:00,2025-05-10 11:00:00,2025,2025-05,BULL_FUERTE,116207.46,118451.58,TP2,56.47,1.33,8538.1,0.0,2.9,True
2025-05-12 21:00:00,2025-05-12 21:00:00,2025,2025-05,BULL_FUERTE,115592.9,117155.65,TP2,32.26,0.76,8570.36,0.0,6.11,True
2025-05-13 23:00:00,2025-05-13 23:00:00,2025,2025-05,BULL_FUERTE,121240.82,120415.32,SL,-29.18,-0.68,8541.18,0.0,14.17,False
2025-05-14 20:00:00,2025-05-14 21:00:00,2025,2025-05,RECUPERACION,117093.89,119645.69,TP2,67.4,1.58,8608.58,1.0,5.83,True
2025-05-19 00:00:00,2025-05-19 01:00:00,2025,2025-05,RECUPERACION,120068.36,121766.11,TP2,35.18,0.82,8643.77,1.0,5.24,True
2025-05-19 12:00:00,2025-05-19 15:00:00,2025,2025-05,BULL_FUERTE,122086.68,123787.95,TP2,34.45,0.8,8678.21,3.0,5.06,True
2025-05-20 14:00:00,2025-05-20 15:00:00,2025,2025-05,BULL_FUERTE,122876.62,124348.54,TP2,26.15,0.6,8704.36,1.0,5.38,True
2025-05-21 06:00:00,2025-05-21 07:00:00,2025,2025-05,BULL_FUERTE,123692.49,125346.32,TP2,32.25,0.74,8736.61,1.0,5.03,True
2025-05-22 18:00:00,2025-05-22 18:00:00,2025,2025-05,BULL_FUERTE,128907.08,130097.66,TP2,14.41,0.33,8751.02,0.0,8.99,True
2025-05-24 04:00:00,2025-05-24 06:00:00,2025,2025-05,BULL_FUERTE,133620.3,135779.37,TP2,44.55,1.02,8795.57,2.0,12.99,True
2025-05-24 21:00:00,2025-05-24 21:00:00,2025,2025-05,BULL_FUERTE,135484.77,134286.59,SL,-38.89,-0.88,8756.68,0.0,5.34,False
2025-05-31 14:00:00,2025-05-31 14:00:00,2025,2025-05,RECUPERACION,125160.1,127603.8,TP2,59.23,1.35,8815.9,0.0,6.04,True
2025-06-18 00:00:00,2025-06-18 02:00:00,2025,2025-06,RECUPERACION,106428.44,104844.57,SL,-30.58,-0.69,8785.32,2.0,3.46,True
2025-07-02 11:00:00,2025-07-02 11:00:00,2025,2025-07,BULL_FUERTE,124887.92,123266.21,SL,-57.04,-1.3,8728.28,0.0,3.74,False
2025-07-03 11:00:00,2025-07-03 11:00:00,2025,2025-07,BULL_FUERTE,123435.92,125217.2,TP2,36.94,0.85,8765.22,0.0,5.45,True
2025-07-06 06:00:00,2025-07-06 08:00:00,2025,2025-07,BULL_FUERTE,124080.6,125790.77,TP2,34.27,0.78,8799.49,2.0,6.75,True
2025-07-08 11:00:00,2025-07-08 12:00:00,2025,2025-07,BULL_FUERTE,132473.3,131532.66,SL,-31.24,-0.71,8768.25,1.0,3.61,False
2025-07-08 19:00:00,2025-07-08 19:00:00,2025,2025-07,BULL_FUERTE,131404.63,130052.45,SL,-45.11,-1.03,8723.13,0.0,3.94,False
2025-07-09 11:00:00,2025-07-09 11:00:00,2025,2025-07,BULL_FUERTE,131461.43,133528.85,TP2,42.53,0.98,8765.67,0.0,5.39,True
2025-07-09 21:00:00,2025-07-09 21:00:00,2025,2025-07,BULL_FUERTE,130905.53,133375.8,TP2,56.44,1.29,8822.11,0.0,3.08,True
2025-07-10 23:00:00,2025-07-10 23:00:00,2025,2025-07,BULL_FUERTE,129460.21,131518.91,TP2,43.79,0.99,8865.89,0.0,8.86,True
2025-07-11 15:00:00,2025-07-11 16:00:00,2025,2025-07,BULL_FUERTE,132920.55,131553.43,SL,-10.21,-0.23,8855.68,1.0,6.81,True
2025-07-12 18:00:00,2025-07-12 18:00:00,2025,2025-07,BULL_FUERTE,133449.46,135072.24,TP2,27.48,0.62,8883.16,0.0,8.78,True
2025-07-13 20:00:00,2025-07-13 21:00:00,2025,2025-07,RECUPERACION,129264.76,127106.49,SL,-74.16,-1.67,8809.0,1.0,4.38,False
